ID,Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Website,Phone,Emails,Social Medias,Facebook,Instagram,Twitter
ypid:YNF4D87526C870C9BB,Spring Branch AC,"6817 Flintlock Rd, Houston, TX 77040",https://www.bing.com/th?id=OLC.qC4xkarhAQHR/A480x360&pid=Local,https://www.bing.com/maps?cp=29.86627769470215%7E-95.52100372314453&lvl=17.0&q=Spring%20Branch%20AC%20%2C%206817%20Flintlock%20Rd%2C%20Houston%2C%20TX%2077040,29.86627769470215,-95.52100372314453,,,HVAC services,Open · Closes 23:59,https://www.springbranchac.com/,(713) 937-6739,,"{""facebook"":""https://www.facebook.com/nathan.liles.9/posts/10233133601268522"",""instagram"":""https://www.instagram.com/springbranchac/"",""youtube"":""https://www.youtube.com/channel/ucwd17itcxmkhe6rv74nu-cg/videos"",""yelp"":""https://www.yelp.com/biz/spring-branch-ac-houston-3""}",https://www.facebook.com/nathan.liles.9/posts/10233133601268522,https://www.instagram.com/springbranchac/,
ypid:YN984889D34F5E37B4,Dalton Air Conditioning & Heating,"5410 Brookside Rd, Pearland, TX 77581",https://www.bing.com/th?id=OLC.lqS0irPs4nnbGw480x360&pid=Local,https://www.bing.com/maps?cp=29.58773422241211%7E-95.33045196533203&lvl=17.0&q=Dalton%20Air%20Conditioning%20%26%20Heating%20%2C%205410%20Brookside%20Rd%2C%20Pearland%2C%20TX%2077581,29.58773422241211,-95.33045196533203,4.5,Yelp (36),HVAC services,Closed · Opens 08:00,https://www.daltonairandheat.com/,(713) 433-4380,"support@typeform.com,gdpr@typeform.com,vendas@chemitac.com","{""facebook"":""https://www.facebook.com/permalink.php?story_fbid=448518411327503&id=100085080428791"",""instagram"":""https://www.instagram.com/daltonairpearland/"",""yelp"":""https://www.yelp.com/biz/dalton-air-conditioning-pearland""}",https://www.facebook.com/permalink.php?story_fbid=448518411327503&id=100085080428791,https://www.instagram.com/daltonairpearland/,
ypid:YNECBF90AA6CA924A1,"Gregory-Edwards, Inc","10808 Alcott Dr, Houston, TX 77043",https://www.bing.com/th?id=OLC.m70O0A4P5nlQww480x360&pid=Local,https://www.bing.com/maps?cp=29.816682815551758%7E-95.5666275024414&lvl=17.0&q=Gregory-Edwards%2C%20Inc%20%2C%2010808%20Alcott%20Dr%2C%20Houston%2C%20TX%2077043,29.816682815551758,-95.5666275024414,,,Contractor,Opens in 27 mins,https://www.geimech.com/,(713) 523-6618,"Mail@geimech.com,eramirez@geimech.com","{""yelp"":""https://www.yelp.com/biz/edwards-roofing-contractors-houston-2"",""linkedin"":""https://www.linkedin.com/company/gregory-edwards-inc.""}",,,
ypid:YN18E74D9C34E28A62,Stalwart Air Conditioning & Heating Services LLC,"2817 Miller Ranch Rd Suite 337, Pearland, TX 77584",https://www.bing.com/th?id=OLC.TK2mIhp9MB26NQ480x360&pid=Local,https://www.bing.com/maps?cp=29.55831527709961%7E-95.3724365234375&lvl=17.0&q=Stalwart%20Air%20Conditioning%20%26%20Heating%20Services%20LLC%20%2C%202817%20Miller%20Ranch%20Rd%20Suite%20337%2C%20Pearland%2C%20TX%2077584,29.55831527709961,-95.3724365234375,4.5,Yelp (26),HVAC services,Open · Closes 23:59,http://www.stalwartacandheating.com/,(713) 992-9926,Sales@highwaystalwarts.com,"{""facebook"":""https://www.facebook.com/stalwartmech"",""yelp"":""https://www.yelp.com/biz/stalwart-air-conditioning-and-heating-services-pearland?adjust_creative=microsoft&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=microsoft""}",https://www.facebook.com/stalwartmech,,
ypid:YN28BDD281E9B4D58F,K&R Mechanical Services,"12634 Haynes Rd, Houston, TX 77066",https://www.bing.com/th?id=OLC.n2aqlGMGa5QnJA480x360&pid=Local,https://www.bing.com/maps?cp=29.966678619384766%7E-95.52660369873047&lvl=17.0&q=K%26R%20Mechanical%20Services%20%2C%2012634%20Haynes%20Rd%2C%20Houston%2C%20TX%2077066,29.966678619384766,-95.52660369873047,,,HVAC services,Open 24 hours,https://krmechanicalsvcs.com/,(281) 408-9414,info@mastayspainting.com,,,,
ypid:YN8098898CF6AC52BC,Sun Air Conditioning & Heating,"2245 Texas Dr #300, Sugar Land, TX 77479",https://www.bing.com/th?id=OLC.eYCm636dmr6HRg480x360&pid=Local,https://www.bing.com/maps?cp=29.5968017578125%7E-95.62002563476562&lvl=17.0&q=Sun%20Air%20Conditioning%20%26%20Heating%20%2C%202245%20Texas%20Dr%20%23300%2C%20Sugar%20Land%2C%20TX%2077479,29.5968017578125,-95.62002563476562,4,Yelp (11),HVAC services,Closed · Opens 08:00,https://sunairconditioning.com/service-area/air-conditioning-heating-sugar-land-tx,(281) 262-1110,"Webergebnisservice@sunairconditioning.com,n-buford-c@comcast.net,art@sunairconditioning.com,theroyal.guestservices@atlantisdubai.com,salessupport@atlantisdubai.com,public.relations@atlantisdubai.com,solunar@solunar.co.kr","{""facebook"":""https://www.facebook.com/sunairhouston/"",""instagram"":""https://www.instagram.com/sunairhouston/"",""twitter"":""https://x.com/sunacandheating"",""linkedin"":""https://www.linkedin.com/in/james-mazurkiewicz-5103a272/"",""youtube"":""https://www.youtube.com/channel/ucvomk_iud8wvoipuotorfng""}",https://www.facebook.com/sunairhouston/,https://www.instagram.com/sunairhouston/,https://x.com/sunacandheating
ypid:YND50A963A5D0E470B,Vo's Air Services,"9022 Solon Rd, Houston, TX 77064",https://www.bing.com/th?id=OLC.qX/gWalWL2folQ480x360&pid=Local,https://www.bing.com/maps?cp=29.950054168701172%7E-95.55517578125&lvl=17.0&q=Vo's%20Air%20Services%20%2C%209022%20Solon%20Rd%2C%20Houston%2C%20TX%2077064,29.950054168701172,-95.55517578125,,,HVAC services,Closed · Opens 09:00,https://vosairservices.com/,(281) 781-6875,info@vosairservices.com,,,,
ypid:YN289BF541574B0259,SERVPRO of Downtown Houston Central North and Central East,"2339 Commerce St Ste 202, Houston, TX 77002",https://www.bing.com/th?id=OLC.3BfygsoSvFP9GA480x360&pid=Local,https://www.bing.com/maps?cp=29.75730323791504%7E-95.34667205810547&lvl=17.0&q=SERVPRO%20of%20Downtown%20Houston%20Central%20North%20and%20Central%20East%20%2C%202339%20Commerce%20St%20Ste%20202%2C%20Houston%2C%20TX%2077002,29.75730323791504,-95.34667205810547,,,Fire & water damage restoration,Open 24 hours,https://www.servpro.com/locations/tx/servpro-of-downtown-houston-central-north-and-central-east,(832) 463-1009,webservices@servpronet.com,"{""twitter"":""https://twitter.com/servpronorthfl"",""instagram"":""https://instagram.com/servproputnamfl"",""facebook"":""https://facebook.com/163869034198"",""linkedin"":""https://linkedin.com/company/servpro-of-new-smyrna-beach-titusville"",""youtube"":""https://www.youtube.com/user/servprocorporate""}",https://facebook.com/163869034198,https://instagram.com/servproputnamfl,https://twitter.com/servpronorthfl
ypid:YN106D5BA49905C44E,H-Town AC Repair HVAC services Houston,"4243 Purdue St, Houston, TX 77005",https://www.bing.com/th?id=OLC.HSf7lheVupjCOQ480x360&pid=Local,https://www.bing.com/maps?cp=29.725820541381836%7E-95.4463882446289&lvl=17.0&q=H-Town%20AC%20Repair%20HVAC%20services%20Houston%20%2C%204243%20Purdue%20St%2C%20Houston%2C%20TX%2077005,29.725820541381836,-95.4463882446289,,,HVAC services,Opens in 27 mins,https://htownacrepair.com/,(832) 404-2062,htownacrepair@gmail.com,"{""yelp"":""https://www.yelp.com/biz/h-town-ac-repair-air-conditioning-and-heating-service-houston-houston-3"",""facebook"":""https://www.facebook.com/htownacrepairhouston/"",""youtube"":""https://www.youtube.com/@htownservices8824""}",https://www.facebook.com/htownacrepairhouston/,,
ypid:YN33E443A29F627E84,Air-Ton Heating and AC,"4102 Dawn St, Houston, TX 77025",https://www.bing.com/th?id=OLC.dO88mcNv0Rwl7w480x360&pid=Local,https://www.bing.com/maps?cp=29.66034698486328%7E-95.44444274902344&lvl=17.0&q=Air-Ton%20Heating%20and%20AC%20%2C%204102%20Dawn%20St%2C%20Houston%2C%20TX%2077025,29.66034698486328,-95.44444274902344,5,Yelp (2),HVAC services,Closed · Opens 07:30,https://airtonheatingac.com/,(713) 661-2760,"exeter@nettl.com,jane@airtonheatingac.com","{""facebook"":""https://www.facebook.com/airtonheatingac/reviews/""}",https://www.facebook.com/airtonheatingac/reviews/,,
ypid:YNCDE7F8CE505A1B59,Comfort Star Ac Repair,"9319 Long Point Rd, Houston, TX 77055",https://www.bing.com/th?id=OLC.iCRMevuwV54fVw480x360&pid=Local,https://www.bing.com/maps?cp=29.798494338989258%7E-95.52120208740234&lvl=17.0&q=Comfort%20Star%20Ac%20Repair%20%2C%209319%20Long%20Point%20Rd%2C%20Houston%2C%20TX%2077055,29.798494338989258,-95.52120208740234,4,Yelp (29),HVAC services,Closed · Opens 08:00,https://www.comfortstaracrepairhouston.com/,(713) 999-1900,,"{""facebook"":""https://www.facebook.com/comfortstaracrepairhouston"",""twitter"":""https://twitter.com/comfortstartac"",""yelp"":""https://www.yelp.com/biz/comfort-star-houston-3""}",https://www.facebook.com/comfortstaracrepairhouston,,https://twitter.com/comfortstartac
ypid:YN6C713ED66E4A57D2,Sun Air Conditioning & Heating,"2719 5th St, Stafford, TX 77477",https://www.bing.com/th?id=OLC.F3sgReNycGKbjw480x360&pid=Local,https://www.bing.com/maps?cp=29.602615356445312%7E-95.55022430419922&lvl=17.0&q=Sun%20Air%20Conditioning%20%26%20Heating%20%2C%202719%205th%20St%2C%20Stafford%2C%20TX%2077477,29.602615356445312,-95.55022430419922,,,HVAC services,Closed · Opens 08:00,https://www.sunairconditioning.com/,(281) 410-2345,"Webergebnisservice@sunairconditioning.com,n-buford-c@comcast.net,art@sunairconditioning.com,theroyal.guestservices@atlantisdubai.com,salessupport@atlantisdubai.com,public.relations@atlantisdubai.com","{""facebook"":""https://www.facebook.com/sunairhouston/"",""instagram"":""https://www.instagram.com/sunairhouston/"",""twitter"":""https://x.com/sunacandheating"",""linkedin"":""https://www.linkedin.com/in/james-mazurkiewicz-5103a272/"",""youtube"":""https://www.youtube.com/channel/ucvomk_iud8wvoipuotorfng""}",https://www.facebook.com/sunairhouston/,https://www.instagram.com/sunairhouston/,https://x.com/sunacandheating
ypid:YNFD4801966BCD01A1,Houston AC Repair Specialists,"8716 Meyer Park Dr, Myerland Area, TX",,https://www.bing.com/maps?cp=29.687725067138672%7E-95.45623016357422&lvl=17.0&q=Houston%20AC%20Repair%20Specialists%20%2C%208716%20Meyer%20Park%20Dr%2C%20Myerland%20Area%2C%20TX,29.687725067138672,-95.45623016357422,,,HVAC services,Closed · Opens 09:00,http://www.acrepairspecialistshouston.com/,(713) 929-3519,,,,,
ypid:YNC91C44C163798391,"Air Current AC & Heat, LLC","8703 Bonhomme Rd, Houston, TX 77074",https://www.bing.com/th?id=OLC.gRgu16XRkIYdYg480x360&pid=Local,https://www.bing.com/maps?cp=29.68356704711914%7E-95.5125503540039&lvl=17.0&q=Air%20Current%20AC%20%26%20Heat%2C%20LLC%20%2C%208703%20Bonhomme%20Rd%2C%20Houston%2C%20TX%2077074,29.68356704711914,-95.5125503540039,,,HVAC services,Closed · Opens 08:00,https://www.aircurrenthouston.com/,(713) 459-2971,"cameron@aircurrenthouston.com,info@strategicamerica.com","{""facebook"":""https://www.facebook.com/aircurrenthouston/""}",https://www.facebook.com/aircurrenthouston/,,
ypid:YN6BA5417D97504FA3,"Turbo Plumbing , Air Conditioning, Electrical & HVAC Repair Services","1416 Southmore Ave, Pasadena, TX 77502",,https://www.bing.com/maps?cp=29.69129180908203%7E-95.19232940673828&lvl=17.0&q=Turbo%20Plumbing%20%2C%20Air%20Conditioning%2C%20Electrical%20%26%20HVAC%20Repair%20Services%20%2C%201416%20Southmore%20Ave%2C%20Pasadena%2C%20TX%2077502,29.69129180908203,-95.19232940673828,,,HVAC services,Open 24 hours,https://turbohomeservices.com/,(281) 984-4894,"dispatch@turbohomeservices.com,kundenservice@homeserve.de,info@turboplumbing.net","{""facebook"":""https://www.facebook.com/turbohomeservices/"",""instagram"":""https://www.instagram.com/turbohomeservices/"",""youtube"":""https://www.youtube.com/channel/ucwxvlorkj8tet_tsspsfghq"",""yelp"":""https://www.yelp.com/biz/turbo-home-services-houston-3""}",https://www.facebook.com/turbohomeservices/,https://www.instagram.com/turbohomeservices/,
ypid:YNE04AC94196A47408,Mundae Cleaning & Restoration - Downtown Houston,"2003 Clay St, Houston, TX 77003",https://www.bing.com/th?id=OLC.XEk8zo2lDMm67A480x360&pid=Local,https://www.bing.com/maps?cp=29.748878479003906%7E-95.35820007324219&lvl=17.0&q=Mundae%20Cleaning%20%26%20Restoration%20-%20Downtown%20Houston%20%2C%202003%20Clay%20St%2C%20Houston%2C%20TX%2077003,29.748878479003906,-95.35820007324219,,,Fire & water damage restoration,Open 24 hours,https://mundae.com/cleaning-restoration-downtown-houston/,(713) 777-7700,"Info@mundae.com,f}{last}@mundae.com,jsmith@mundae.com,powerroofingtx@hotmail.com,info@mundae.com.au,last}@mundae.com","{""youtube"":""https://www.youtube.com/watch?v=thfx36e8w1m&t=3s"",""facebook"":""https://www.facebook.com/mundae-cleaning-services-202163103130172/"",""yelp"":""https://www.yelp.com/biz/mundae-cleaning-and-restoration-services-houston-8?utm_campaign=www_business_share_popup&utm_medium=copy_link&utm_source=(direct)""}",https://www.facebook.com/mundae-cleaning-services-202163103130172/,,
ypid:YN82134AB25EAD6AE8,Big Texas Comfort,"2437 Bay Area Blvd Ste 38, Houston, TX 77058",https://www.bing.com/th?id=OLC.wxHhv8BUuRzORg480x360&pid=Local,https://www.bing.com/maps?cp=29.57449722290039%7E-95.10961151123047&lvl=17.0&q=Big%20Texas%20Comfort%20%2C%202437%20Bay%20Area%20Blvd%20Ste%2038%2C%20Houston%2C%20TX%2077058,29.57449722290039,-95.10961151123047,,,HVAC services,Opens in 27 mins,https://www.bigtexascomfort.com/ac-repair-houston-tx/,(832) 400-3123,"callie.marsalisi@thisoldhouse.com,membership@gahcc.org,info@bigtextrailers.com,nyc@big.dk","{""facebook"":""https://www.facebook.com/bigtexascomfort/reviews/?ref=page_internal"",""yelp"":""https://www.yelp.com/biz/big-texas-comfort-houston"",""instagram"":""https://www.instagram.com/bigtexascomfort212/"",""pinterest"":""https://www.pinterest.com/bigtexascomfort212/"",""linkedin"":""https://www.linkedin.com/company/big-texas-comfort-inc./"",""youtube"":""https://www.youtube.com/channel/ucvlsnajqkgdxr-yxnhq8r3q/"",""twitter"":""https://x.com/bigtexascomfort""}",https://www.facebook.com/bigtexascomfort/reviews/?ref=page_internal,https://www.instagram.com/bigtexascomfort212/,https://x.com/bigtexascomfort
ypid:YN277CDF6DBE0E0F29,"Lucks Air & Heat, LLC","Private Address in Houston, TX",https://www.bing.com/th?id=OLC.Pt613LDZmkbLkA480x360&pid=Local,https://www.bing.com/maps?cp=29.946420669555664%7E-95.55035400390625&lvl=17.0&q=Lucks%20Air%20%26%20Heat%2C%20LLC%20%2C%20Private%20Address%20in%20Houston%2C%20TX,29.946420669555664,-95.55035400390625,,,HVAC services,Open 24 hours,http://www.lucksairandheat.com/,(832) 653-5807,info@lucksairandheat.com,,,,
ypid:YN9451C41182B8F0F6,SA Specialties Houston,"19408 Park Row Dr #400, Houston, TX 77084",https://www.bing.com/th?id=OLC.96IAIk6lTMzvig480x360&pid=Local,https://www.bing.com/maps?cp=29.792057037353516%7E-95.70921325683594&lvl=17.0&q=SA%20Specialties%20Houston%20%2C%2019408%20Park%20Row%20Dr%20%23400%2C%20Houston%2C%20TX%2077084,29.792057037353516,-95.70921325683594,,,HVAC services,Closed · Opens 08:00,http://www.saspecialties.com/,(281) 646-8500,Smith@saspecialties.com,"{""facebook"":""https://www.facebook.com/saspecialties/""}",https://www.facebook.com/saspecialties/,,
ypid:YN151B87A470CC4506,Ashford Air Heating and Air Conditioning,"Private Address in Oak Forest-Garden Oaks, TX",https://www.bing.com/th?id=OLC.M/dJMcYdUxTSfg480x360&pid=Local,https://www.bing.com/maps?cp=29.83607292175293%7E-95.46117401123047&lvl=17.0&q=Ashford%20Air%20Heating%20and%20Air%20Conditioning%20%2C%20Private%20Address%20in%20Oak%20Forest-Garden%20Oaks%2C%20TX,29.83607292175293,-95.46117401123047,,,HVAC services,Closed · Opens 08:00,http://ashfordair.com/,(281) 395-9700,scott@ashfordair.com,"{""facebook"":""https://www.facebook.com/wix"",""twitter"":""https://twitter.com/wix"",""linkedin"":""https://www.linkedin.com/company/wix-com""}",https://www.facebook.com/wix,,https://twitter.com/wix
ypid:YN22D5AB8848B6893,Comflow Mechanical Services,"6411 Lawford Ln, Houston, TX 77040",https://www.bing.com/th?id=OLC.Q6q8jjFM1JDEbg480x360&pid=Local,https://www.bing.com/maps?cp=29.859548568725586%7E-95.5320053100586&lvl=17.0&q=Comflow%20Mechanical%20Services%20%2C%206411%20Lawford%20Ln%2C%20Houston%2C%20TX%2077040,29.859548568725586,-95.5320053100586,,,HVAC services,Open 24 hours,http://www.comflowco.com/,(713) 686-3600,webtech4rindia.test@gmail.com,"{""facebook"":""https://www.facebook.com/comflowco/"",""linkedin"":""https://www.linkedin.com/company/comflow-mechanical-services/""}",https://www.facebook.com/comflowco/,,
ypid:YNA8BA1A84C7E7CA9B,L&S Mechanical,"5325 Hiltonview Rd, Houston, TX 77086",https://www.bing.com/th?id=OLC.1YjmTVTVkJ7xpg480x360&pid=Local,https://www.bing.com/maps?cp=29.93490982055664%7E-95.5030746459961&lvl=17.0&q=L%26S%20Mechanical%20%2C%205325%20Hiltonview%20Rd%2C%20Houston%2C%20TX%2077086,29.93490982055664,-95.5030746459961,1,Yelp (3),Contractor,Closed · Opens 08:00,http://www.lsmech.com/,(877) 577-5862,"generalinfo@lsmech.com,cmozjesik@lsmech.com,jstedman@lsmech.com,jcrumpler@lsmech.com,ebijowski@lsmech.com,spotter@lsmech.com,karbuckle@lsmech.com,jking@lsmech.com,wlandry@lsmech.com,proppolo@lsmech.com,jwaddle@lsmech.com,Smith@lsmech.com,Sanantonio@lsmech.com,cityregistration@lsmech.com,bsalazar120@yahoo.com,kadi@3cmechanical.com,kboone@lsmech.com","{""facebook"":""https://www.facebook.com/lsmechanical/"",""linkedin"":""https://www.linkedin.com/company/l&s-mechanical/"",""youtube"":""https://www.youtube.com/channel/ucbul19zwmdgh5gytsdwuqlg""}",https://www.facebook.com/lsmechanical/,,
ypid:YNA4B17E97B1F487A0,Bellaire Air Conditioning,"5414 Ashbrook Dr, Houston, TX 77081",https://www.bing.com/th?id=OLC.emzOhIT6ivZmCw480x360&pid=Local,https://www.bing.com/maps?cp=29.715097427368164%7E-95.47506713867188&lvl=17.0&q=Bellaire%20Air%20Conditioning%20%2C%205414%20Ashbrook%20Dr%2C%20Houston%2C%20TX%2077081,29.715097427368164,-95.47506713867188,3.5,Yelp (23),HVAC services,Open 24 hours,https://www.bellaireair.com/,(713) 428-2279,,"{""facebook"":""https://www.facebook.com/pages/bellaire-air-conditioning-heating/1531202963840520/"",""yelp"":""https://www.yelp.com/biz/bellaire-air-conditioning-and-heating-houston-3""}",https://www.facebook.com/pages/bellaire-air-conditioning-heating/1531202963840520/,,
ypid:YND2B2980AF5C8A7B7,"Craig W. Krueger Air Conditioning & Heating, LLC.","4151 Lamson Ave, Spring Hill, FL 34608",https://www.bing.com/th?id=OLC./313JtDaDNJJNQ480x360&pid=Local,https://www.bing.com/maps?cp=28.491546630859375%7E-82.54499053955078&lvl=17.0&q=Craig%20W.%20Krueger%20Air%20Conditioning%20%26%20Heating%2C%20LLC.%20%2C%204151%20Lamson%20Ave%2C%20Spring%20Hill%2C%20FL%2034608,28.491546630859375,-82.54499053955078,3.5,Yelp (29),HVAC services,Open 24 hours,https://www.cwkair.com/,(352) 221-9595,"dte@bwa.global,ngeneralinfo@cwkair.com,generalinfo@cwkair.com,last}@cwkair.com",,,,
ypid:YNBE314A40765E636B,"Bayonet Plumbing, Heating & Air Conditioning","8950 New York Ave, Hudson, FL 34667",https://www.bing.com/th?id=OLC.RSTOLkLgOTCseg480x360&pid=Local,https://www.bing.com/maps?cp=28.374719619750977%7E-82.66690063476562&lvl=17.0&q=Bayonet%20Plumbing%2C%20Heating%20%26%20Air%20Conditioning%20%2C%208950%20New%20York%20Ave%2C%20Hudson%2C%20FL%2034667,28.374719619750977,-82.66690063476562,2.5,Yelp (91),HVAC services,Open 24 hours,http://www.bayonet-inc.com/,(727) 863-5446,"help@saramin.co.kr,Francesca.puerto@bayonet-inc.com,jane@bayonet-inc.com,service@bayonet-inc.com,Jobs@bayonet-inc.com","{""twitter"":""https://x.com/bayonetair"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""facebook"":""https://www.facebook.com/bayonetplumbingac"",""yelp"":""https://www.yelp.com/biz/bayonet-plumbing-heating-and-air-conditioning-hudson-2?start=10""}",https://www.facebook.com/bayonetplumbingac,,https://x.com/bayonetair
ypid:YNAEF766E007CC9FBA,Jim Rice A/C Services,"21 Morning Glory Ct, Homosassa, FL 34446",https://www.bing.com/th?id=OLC.q2bG/XlvCyfqNg480x360&pid=Local,https://www.bing.com/maps?cp=28.723907470703125%7E-82.53234100341797&lvl=17.0&q=Jim%20Rice%20A%2FC%20Services%20%2C%2021%20Morning%20Glory%20Ct%2C%20Homosassa%2C%20FL%2034446,28.723907470703125,-82.53234100341797,4,Yelp (5),HVAC services,Open · Closes 23:59,https://www.jimriceac.com/,(352) 442-7748,,"{""facebook"":""https://www.facebook.com/jimriceac/"",""yelp"":""https://www.iad1.yelp.com/biz/jim-rice-a-c-services-homosassa?osq=ac+repair&override_cta=get+pricing+%26+availability""}",https://www.facebook.com/jimriceac/,,
